success,timeout,failed_images,failed_audio,failed_video,typeoftrial,subject,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,sona_id,rt,response,Experiment,stimulus,list_number,trialcondition,correct,question_order
,,,,,fixation,3825,html-keyboard-response,60,99265,0.0-5.0-2.6,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,61,99955,0.0-5.0-3.6,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,683,n,,hat.jpg,3,Filler,FALSE,
,,,,,fixation,3825,html-keyboard-response,62,100970,0.0-5.0-0.7,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,sentence,3825,html-keyboard-response,63,102343,0.0-5.0-1.7,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1365, ,,A toothbrush was placed on the sponge,3,Filler,,
,,,,,fixation,3825,html-keyboard-response,64,102849,0.0-5.0-2.7,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,65,103468,0.0-5.0-3.7,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,612,s,,sponge.jpg,3,Filler,TRUE,
,,,,,fixation,3825,html-keyboard-response,66,104481,0.0-5.0-0.8,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,sentence,3825,html-keyboard-response,67,106145,0.0-5.0-1.8,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1657, ,,A parrot is eating an apple,3,Filler,,
,,,,,fixation,3825,html-keyboard-response,68,106657,0.0-5.0-2.8,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,69,107300,0.0-5.0-3.8,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,636,n,,shirt.jpg,3,Filler,TRUE,
,,,,,fixation,3825,html-keyboard-response,70,108313,0.0-5.0-0.9,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Heavy_Contradictory,,
,,,,,sentence,3825,html-keyboard-response,71,109672,0.0-5.0-1.9,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1350, ,,A bowling ball dropped and touched a strawberry,3,Heavy_Contradictory,,
,,,,,fixation,3825,html-keyboard-response,72,110185,0.0-5.0-2.9,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Heavy_Contradictory,,
,,,,,picture,3825,image-keyboard-response,73,110893,0.0-5.0-3.9,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,699,s,,strawberryS.jpg,3,Heavy_Contradictory,TRUE,
,,,,,fixation,3825,html-keyboard-response,74,111905,0.0-5.0-0.10,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Heavy_Matched,,
,,,,,sentence,3825,html-keyboard-response,75,113974,0.0-5.0-1.10,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,2061, ,,A bowling ball dropped and smashed a chocolate muffin,3,Heavy_Matched,,
,,,,,fixation,3825,html-keyboard-response,76,114481,0.0-5.0-2.10,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Heavy_Matched,,
,,,,,picture,3825,image-keyboard-response,77,115168,0.0-5.0-3.10,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,677,n,,muffinS.jpg,3,Heavy_Matched,FALSE,
,,,,,fixation,3825,html-keyboard-response,78,116185,0.0-5.0-0.11,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Light_Contradictory,,
,,,,,sentence,3825,html-keyboard-response,79,119847,0.0-5.0-1.11,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,3653, ,,A balloon dropped and smashed an egg flan,3,Light_Contradictory,,
,,,,,fixation,3825,html-keyboard-response,80,120361,0.0-5.0-2.11,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Light_Contradictory,,
,,,,,picture,3825,image-keyboard-response,81,121409,0.0-5.0-3.11,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1041,s,,eggflanS.jpg,3,Light_Contradictory,TRUE,
,,,,,fixation,3825,html-keyboard-response,82,122425,0.0-5.0-0.12,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,sentence,3825,html-keyboard-response,83,123610,0.0-5.0-1.12,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1176, ,,A donkey is drinking water.,3,Filler,,
,,,,,fixation,3825,html-keyboard-response,84,124121,0.0-5.0-2.12,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,85,124689,0.0-5.0-3.12,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,556,n,,couch.jpg,3,Filler,TRUE,
,,,,,fixation,3825,html-keyboard-response,86,125705,0.0-5.0-0.13,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,sentence,3825,html-keyboard-response,87,127060,0.0-5.0-1.13,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1345, ,,A man is playing with a cat,3,Filler,,
,,,,,fixation,3825,html-keyboard-response,88,127569,0.0-5.0-2.13,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,89,128644,0.0-5.0-3.13,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1068,n,,ceramicplate.jpg,3,Filler,TRUE,
,,,,,fixation,3825,html-keyboard-response,90,129657,0.0-5.0-0.14,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,sentence,3825,html-keyboard-response,91,130698,0.0-5.0-1.14,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1031, ,,A musician is playing a guitar,3,Filler,,
,,,,,fixation,3825,html-keyboard-response,92,131209,0.0-5.0-2.14,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,93,131922,0.0-5.0-3.14,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,706,s,,guitar.jpg,3,Filler,TRUE,
,,,,,fixation,3825,html-keyboard-response,94,132937,0.0-5.0-0.15,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Heavy_Contradictory,,
,,,,,sentence,3825,html-keyboard-response,95,134692,0.0-5.0-1.15,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1748, ,,A bowling ball dropped and touched a vase,3,Heavy_Contradictory,,
,,,,,fixation,3825,html-keyboard-response,96,135209,0.0-5.0-2.15,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Heavy_Contradictory,,
,,,,,picture,3825,image-keyboard-response,97,136554,0.0-5.0-3.15,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1337,s,,vaseS.jpg,3,Heavy_Contradictory,TRUE,
,,,,,fixation,3825,html-keyboard-response,98,137561,0.0-5.0-0.16,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,sentence,3825,html-keyboard-response,99,138343,0.0-5.0-1.16,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,773, ,,A nurse is taking a syringe,3,Filler,,
,,,,,fixation,3825,html-keyboard-response,100,138857,0.0-5.0-2.16,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,101,139593,0.0-5.0-3.16,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,726,n,,headphones.jpg,3,Filler,TRUE,
,,,,,fixation,3825,html-keyboard-response,102,140609,0.0-5.0-0.17,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Light_Matched,,
,,,,,sentence,3825,html-keyboard-response,103,141704,0.0-5.0-1.17,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1087, ,,A balloon dropped and touched an egg,3,Light_Matched,,
,,,,,fixation,3825,html-keyboard-response,104,142217,0.0-5.0-2.17,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Light_Matched,,
,,,,,picture,3825,image-keyboard-response,105,142740,0.0-5.0-3.17,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,514,s,,eggS.jpg,3,Light_Matched,TRUE,
,,,,,fixation,3825,html-keyboard-response,106,143753,0.0-5.0-0.18,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,sentence,3825,html-keyboard-response,107,144682,0.0-5.0-1.18,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,920, ,,A watch was placed on the laptop,3,Filler,,
,,,,,fixation,3825,html-keyboard-response,108,145201,0.0-5.0-2.18,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,109,146277,0.0-5.0-3.18,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1067,n,,bow.jpg,3,Filler,TRUE,
,,,,,fixation,3825,html-keyboard-response,110,147289,0.0-5.0-0.19,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,sentence,3825,html-keyboard-response,111,148432,0.0-5.0-1.19,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1134, ,,A zebra is playing with a horse,3,Filler,,
,,,,,fixation,3825,html-keyboard-response,112,148945,0.0-5.0-2.19,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,113,149732,0.0-5.0-3.19,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,777,n,,watch.jpg,3,Filler,TRUE,
,,,,,fixation,3825,html-keyboard-response,114,150748,0.0-5.0-0.20,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Light_Matched,,
,,,,,sentence,3825,html-keyboard-response,115,152175,0.0-5.0-1.20,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,1417, ,,A balloon dropped and touched a porcelain figure,3,Light_Matched,,
,,,,,fixation,3825,html-keyboard-response,116,152689,0.0-5.0-2.20,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Light_Matched,,
,,,,,picture,3825,image-keyboard-response,117,153606,0.0-5.0-3.20,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,904,s,,figureS.jpg,3,Light_Matched,TRUE,
,,,,,fixation,3825,html-keyboard-response,118,154625,0.0-5.0-0.21,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,sentence,3825,html-keyboard-response,119,155395,0.0-5.0-1.21,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,759, ,,A fork was placed on the plate,3,Filler,,
,,,,,fixation,3825,html-keyboard-response,120,155913,0.0-5.0-2.21,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
,,,,,picture,3825,image-keyboard-response,121,156621,0.0-5.0-3.21,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,695,s,,plate.jpg,3,Filler,TRUE,
,,,,,fixation,3825,html-keyboard-response,122,157633,0.0-5.0-0.22,20,3,2022-11-17 00:47:26,1e2a314d68345bcc521be5de8e44be57,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Macintosh,Chrome,107.0.0.0,OS X,10_15_7,12936,null,null,,"<p style=""font-size: 48px;"">+</p>",3,Filler,,
